id,source,matching,destination,type,category,status,ignore
87,cham-soc-da/cach-chon-sua-duong-the-cho-da-kho-c45a1743.html,exact,https://angelagold.com.vn/cham-soc-da/khac-phuc-da-mat-kho-nhu-the-nao-moi-hieu-qua-c45a1727.html,301,,active,
88,cham-soc-da/cach-lam-kem-chong-nang-tu-gao-dau-dua-tra-xanh-c45a2055.html,exact,https://angelagold.com.vn/cham-soc-da/tac-dung-that-cua-kem-chong-nang-c45a1780.html,301,,active,
89,cham-soc-da/chong-nang-dang-xit-co-tot-khong-c45a1847.html,exact,https://angelagold.com.vn/cham-soc-da/tac-dung-that-cua-kem-chong-nang-c45a1780.html,301,,active,
90,cham-soc-da/chong-nang-mua-mua-the-nao-moi-dung-cach-c45a1986.html,exact,https://angelagold.com.vn/cham-soc-da/cach-chong-nang-tu-nhien-tu-thien-nhien-c45a1768.html,301,,active,
91,cham-soc-da/dung-mat-na-co-giup-da-cang-min-giam-nep-nhan-c45a1704.html,exact,https://angelagold.com.vn/cham-soc-da/xoa-nep-nhan-hieu-qua-giup-chi-em-tu-tin-hon-c45a2000.html,301,,active,
92,cham-soc-da/hieu-qua-duong-da-cua-mat-na-nho-tuoi-c45a1804.html,exact,https://angelagold.com.vn/cham-soc-da/loai-mat-na-tu-thien-nhien-nao-tot-cho-da-c45a1926.html,301,,active,
93,cham-soc-da/hoc-kinh-nghiem-lam-dep-da-hien-dai-cung-chuyen-gia-c45a1784.html,exact,https://angelagold.com.vn/cham-soc-da/cham-soc-tu-ben-trong-de-co-lan-da-dep-c45a1668.html,301,,active,
94,cham-soc-da/hoc-ngay-bi-kip-chua-da-nhan-ban-tay-c45a2010.html,exact,https://angelagold.com.vn/cham-soc-da/xoa-nep-nhan-hieu-qua-giup-chi-em-tu-tin-hon-c45a2000.html,301,,active,
95,cham-soc-da/kem-chong-chay-xe-da-mat-c45a1861.html,exact,https://angelagold.com.vn/cham-soc-da/xoa-nep-nhan-hieu-qua-giup-chi-em-tu-tin-hon-c45a2000.html,301,,active,
96,cham-soc-da/kem-chong-nang-cho-da-kho-c45a2021.html,exact,https://angelagold.com.vn/cham-soc-da/tac-dung-that-cua-kem-chong-nang-c45a1780.html,301,,active,
97,cham-soc-da/kem-duong-da-chong-nhan-giup-cang-da-mat-co-hieu-qua-khong-c45a1688.html,exact,https://angelagold.com.vn/cham-soc-da/xoa-nep-nhan-hieu-qua-giup-chi-em-tu-tin-hon-c45a2000.html,301,,active,
98,cham-soc-da/kem-duong-trang-da-dung-nhieu-sao-chua-trang-c45a1791.html,exact,https://angelagold.com.vn/cham-soc-da/10-cong-thuc-lam-trang-da-mat-tai-nha-hieu-qua-c45a2029.html,301,,active,
99,cham-soc-da/lam-sao-de-phan-biet-kem-chong-nang-vat-ly-va-kem-chong-nang-hoa-hoc-c45a2056.html,exact,https://angelagold.com.vn/cham-soc-da/tac-dung-that-cua-kem-chong-nang-c45a1780.html,301,,active,
100,cham-soc-da/lan-da-cang-sang-nho-cau-truc-nen-vung-chac-c45a1678.html,exact,https://angelagold.com.vn/cham-soc-da/hieu-dung-ve-cau-truc-da-de-bao-ve-va-cham-soc-hieu-qua-c45a2088.html,301,,active,
101,cham-soc-da/mach-chi-em-cach-xoa-nep-nhan-duoi-mat-c45a2027.html,exact,https://angelagold.com.vn/cham-soc-da/4-cach-de-xoa-nep-nhan-cang-da-vung-mat-don-gian-c45a1689.html,301,,active,
102,cham-soc-da/nen-phau-thuat-tham-my-xoa-nep-nhan-ranh-mui-ma-c45a1790.html,exact,https://angelagold.com.vn/cham-soc-da/xoa-nep-nhan-hieu-qua-giup-chi-em-tu-tin-hon-c45a2000.html,301,,active,
103,cham-soc-da/nhung-cach-lam-trang-da-cap-toc-khien-phu-nu-nhanh-gia-hon-c45a1840.html,exact,https://angelagold.com.vn/cham-soc-da/10-cong-thuc-lam-trang-da-mat-tai-nha-hieu-qua-c45a2029.html,301,,active,
104,cham-soc-da/nhung-tiet-lo-moi-nhat-ve-lop-da-that-cua-phai-dep-c45a1680.html,exact,https://angelagold.com.vn/cham-soc-da/hieu-dung-ve-cau-truc-da-de-bao-ve-va-cham-soc-hieu-qua-c45a2088.html,301,,active,
105,cham-soc-da/phu-nu-khi-sac-rang-ngoi-la-phong-thuy-tot-c45a1992.html,exact,https://angelagold.com.vn/cham-soc-da/hieu-dung-ve-cau-truc-da-de-bao-ve-va-cham-soc-hieu-qua-c45a2088.html,301,,active,
106,cham-soc-da/serum-duong-da-chong-lao-hoa-co-thuc-su-tot-hon-kem-duong-da-c45a1862.html,exact,https://angelagold.com.vn/cham-soc-da/lao-hoa-da-nguyen-nhan-dau-hieu-va-cach-phong-chong-c45a2078.html,301,,active,
107,suc-khoe-sinh-ly-nu/3-thao-duoc-cai-thien-kho-am-dao-o-phu-nu-c44a1876.html,exact,https://angelagold.com.vn/suc-khoe-sinh-ly-nu/kho-am-dao-nguyen-nhan-trieu-chung-va-cach-khac-phuc-c44a1989.html,301,,active,
108,suc-khoe-sinh-ly-nu/cac-kieu-roi-loan-kinh-nguyet-can-dac-biet-chu-y-sau-tuoi-35-c44a1980.html,exact,https://angelagold.com.vn/suc-khoe-sinh-ly-nu/roi-loan-kinh-nguyet-c44a1937.html,301,,active,
109,cham-soc-da/7-loai-mat-na-duong-trang-da-tu-nhien-c45a1949.html,exact,https://angelagold.com.vn/cham-soc-da/10-cong-thuc-lam-trang-da-mat-tai-nha-hieu-qua-c45a2029.html,301,,active,
110,cham-soc-da/an-cang-nhieu-duong-da-cang-nhieu-nep-nhan-c45a1778.html,exact,https://angelagold.com.vn/cham-soc-da/xoa-nep-nhan-hieu-qua-giup-chi-em-tu-tin-hon-c45a2000.html,301,,active,
111,cham-soc-da/cach-lam-cang-da-mat-tai-nha-tu-thien-nhien-cuc-ki-hieu-qua-c45a1702.html,exact,https://angelagold.com.vn/cham-soc-da/xoa-nep-nhan-hieu-qua-giup-chi-em-tu-tin-hon-c45a2000.html,301,,active,
112,cham-soc-da/cach-lam-dep-da-voi-mat-ong-tu-nhien-c45a2045.html,exact,https://angelagold.com.vn/cham-soc-da/loai-mat-na-tu-thien-nhien-nao-tot-cho-da-c45a1926.html,301,,active,
113,cham-soc-da/de-chong-nang-hieu-qua-trong-mua-he-ket-hop-chong-nang-ca-trong-lan-ngoai-c45a1779.html,exact,https://angelagold.com.vn/cham-soc-da/cach-chong-nang-tu-nhien-tu-thien-nhien-c45a1768.html,301,,active,
114,cham-soc-da/giai-phap-hieu-qua-tu-ben-trong-cuu-lan-da-khoi-hu-hai-c45a1672.html,exact,https://angelagold.com.vn/cham-soc-da/hieu-dung-ve-cau-truc-da-de-bao-ve-va-cham-soc-hieu-qua-c45a2088.html,301,,active,
115,cham-soc-da/kem-duong-am-dem-chi-hap-thu-tot-nhat-vao-ban-dem-c45a1821.html,exact,https://angelagold.com.vn/cham-soc-da/khac-phuc-da-mat-kho-nhu-the-nao-moi-hieu-qua-c45a1727.html,301,,active,
116,cham-soc-da/mat-na-duong-am-da-ban-dem-tai-nha-c45a1783.html,exact,https://angelagold.com.vn/cham-soc-da/khac-phuc-da-mat-kho-nhu-the-nao-moi-hieu-qua-c45a1727.html,301,,active,
117,cham-soc-da/sau-30-tuoi-chong-nang-tu-ben-trong-moi-hieu-qua-c45a1777.html,exact,https://angelagold.com.vn/cham-soc-da/cach-chong-nang-tu-nhien-tu-thien-nhien-c45a1768.html,301,,active,
118,cham-soc-da/80-phu-nu-lam-hong-da-vi-khong-rua-mat-dung-cach-c45a1809.html,exact,https://angelagold.com.vn/cham-soc-da/cac-buoc-rua-mat-dung-cach-vao-buoi-sang-giup-da-min-mang-c45a1774.html,301,,active,
119,cham-soc-da/bai-thuoc-dan-gian-thuoc-nam-dong-y-chua-sam-da-hieu-qua-khong-c45a1760.html,exact,https://angelagold.com.vn/cham-soc-da/cach-tri-sam-da-hieu-qua-c45a2086.html,301,,active,
120,cham-soc-da/bi-quyet-chua-sam-da-vung-co-c45a1757.html,exact,https://angelagold.com.vn/cham-soc-da/cach-tri-sam-da-hieu-qua-c45a2086.html,301,,active,
121,cham-soc-da/cach-cham-soc-da-mua-he-hanh-kho-hieu-qua-c45a1759.html,exact,https://angelagold.com.vn/cham-soc-da/cham-soc-tu-ben-trong-de-co-lan-da-dep-c45a1668.html,301,,active,
122,suc-khoe-sinh-ly-nu/bai-thuoc-dong-y-chua-yeu-sinh-ly-nu-c44a2053.html,exact,https://angelagold.com.vn/suc-khoe-sinh-ly-nu/yeu-sinh-ly-nu-nguyen-nhan-dau-hieu-va-cach-khac-phuc-c44a1988.html,301,,active,
123,cham-soc-da/cach-lam-trang-da-toan-than-bang-trai-cay-nhanh-nhat-c45a1922.html,exact,https://angelagold.com.vn/cham-soc-da/10-cong-thuc-lam-trang-da-mat-tai-nha-hieu-qua-c45a2029.html,301,,active,
124,cham-soc-da/giai-bai-toan-chong-lao-hoa-da-cho-phu-nu-tuoi-40-c45a1705.html,exact,https://angelagold.com.vn/cham-soc-da/lao-hoa-da-nguyen-nhan-dau-hieu-va-cach-phong-chong-c45a2078.html,301,,active,
125,cham-soc-da/luu-y-khi-duong-da-lam-dep-bang-sua-tuoi-c45a1773.html,exact,https://angelagold.com.vn/cham-soc-da/cham-soc-tu-ben-trong-de-co-lan-da-dep-c45a1668.html,301,,active,
126,cham-soc-da/mat-na-cho-da-khong-deu-mau-c45a1712.html,exact,https://angelagold.com.vn/cham-soc-da/lam-sao-de-cai-thien-tinh-trang-da-khong-deu-mau-c45a1711.html,301,,active,
127,cham-soc-da/rua-mat-bang-nuoc-muoi-co-tac-dung-gi-c45a1750.html,exact,https://angelagold.com.vn/cham-soc-da/cac-buoc-rua-mat-dung-cach-vao-buoi-sang-giup-da-min-mang-c45a1774.html,301,,active,
128,suc-khoe-sinh-ly-nu/giam-ham-muon-hanh-phuc-lung-lay-c44a1802.html,exact,https://angelagold.com.vn/suc-khoe-sinh-ly-nu/giam-ham-muon-nu-c44a1856.html,301,,active,
129,cham-soc-da/bi-quyet-xoa-han-tam-tai-giam-nhan-kho-sam-dep-da-doi-van-trong-3-thang-c45a1993.html,exact,https://angelagold.com.vn/cham-soc-da/hieu-dung-ve-cau-truc-da-de-bao-ve-va-cham-soc-hieu-qua-c45a2088.html,301,,active,
130,cham-soc-da/cham-soc-da-kho-rat-do-vao-mua-he-nhu-the-nao-c45a1676.html,exact,https://angelagold.com.vn/cham-soc-da/khac-phuc-da-mat-kho-nhu-the-nao-moi-hieu-qua-c45a1727.html,301,,active,
131,cham-soc-da/rua-mat-bang-nuoc-vo-gao-c45a1749.html,exact,https://angelagold.com.vn/cham-soc-da/cac-buoc-rua-mat-dung-cach-vao-buoi-sang-giup-da-min-mang-c45a1774.html,301,,active,
132,cham-soc-da/sam-da-vi-ngoi-may-tinh-nhieu-phai-lam-sao-c45a1755.html,exact,https://angelagold.com.vn/cham-soc-da/cach-tri-sam-da-hieu-qua-c45a2086.html,301,,active,
133,cham-soc-da/vi-sao-nang-can-chong-lao-hoa-da-tu-tuoi-25-c45a1703.html,exact,https://angelagold.com.vn/cham-soc-da/lao-hoa-da-nguyen-nhan-dau-hieu-va-cach-phong-chong-c45a2078.html,301,,active,
134,cham-soc-da/cach-chong-nhan-da-do-lao-hoa-hieu-qua-c45a1722.html,exact,https://angelagold.com.vn/cham-soc-da/lao-hoa-da-nguyen-nhan-dau-hieu-va-cach-phong-chong-c45a2078.html,301,,active,
135,cham-soc-da/cach-trang-diem-cho-da-kho-khong-an-phan-trong-mua-dong-c45a1717.html,exact,https://angelagold.com.vn/cham-soc-da/khac-phuc-da-mat-kho-nhu-the-nao-moi-hieu-qua-c45a1727.html,301,,active,
136,cham-soc-da/cham-soc-duong-da-bang-dau-oliu-c45a1751.html,exact,https://angelagold.com.vn/cham-soc-da/cham-soc-tu-ben-trong-de-co-lan-da-dep-c45a1668.html,301,,active,
137,cham-soc-da/da-co-nhan-phai-lam-sao-c45a1709.html,exact,https://angelagold.com.vn/cham-soc-da/xoa-nep-nhan-hieu-qua-giup-chi-em-tu-tin-hon-c45a2000.html,301,,active,
138,cham-soc-da/da-kho-nen-dung-sua-rua-mat-gi-c45a2016.html,exact,https://angelagold.com.vn/cham-soc-da/khac-phuc-da-mat-kho-nhu-the-nao-moi-hieu-qua-c45a1727.html,301,,active,
139,cham-soc-da/kem-duong-am-da-mat-co-the-lam-da-kho-hon-c45a1923.html,exact,https://angelagold.com.vn/cham-soc-da/khac-phuc-da-mat-kho-nhu-the-nao-moi-hieu-qua-c45a1727.html,301,,active,
